country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year,generation
Kazakhstan,2020,female,25-34 years,70,18755666,81.35%,171000000000,Boomers
Kuwait,2020,female,25-34 years,,4360444,82.43%,106000000000,Boomers
Kyrgyzstan,2020,female,25-34 years,,6579900,67.09%,7735976273,Boomers
Latvia,2020,female,25-34 years,4,1900449,87.90%,33707320816,Boomers
Lebanon,2020,female,25-34 years,,5662923,66.95%,31735217785,Boomers
Lithuania,2020,female,25-34 years,10,2794885,89.10%,56546957475,Boomers
Luxembourg,2020,female,25-34 years,,630419,91.65%,73353132794,Boomers
Maldives,2020,female,25-34 years,,514438,69.31%,3742769967,Boomers
Malta,2020,female,25-34 years,,515332,39.78%,14647384608,Boomers
Mauritius,2020,female,25-34 years,5,1265740,90.25%,10920606198,Boomers
Mexico,2020,female,25-34 years,301,125998302,74.75%,1070000000000,Boomers
Montenegro,2020,female,25-34 years,,621306,81.52%,4769860741,Boomers
Netherlands,2020,female,25-34 years,68,17441500,92.23%,914000000000,Boomers
Nicaragua,2020,female,25-34 years,,6755895,63.50%,12621505383,Boomers
North Macedonia,2020,female,25-34 years,1,2072531,75.00%,12263710123,Boomers
Panama,2020,female,25-34 years,,4294396,80.65%,53977036995,Boomers
Paraguay,2020,female,25-34 years,,6618695,72.30%,35670301496,Boomers
Peru,2020,female,25-34 years,,33304756,74.39%,202000000000,Boomers
Philippines,2020,female,25-34 years,,112190977,70.38%,361000000000,Boomers
Poland,2020,female,25-34 years,,37899070,87.76%,597000000000,Boomers
Portugal,2020,female,25-34 years,,10297081,85.92%,229000000000,Boomers
Puerto Rico,2020,female,25-34 years,,3281538,86.21%,103000000000,Boomers
Republic of Korea,2020,female,25-34 years,,311685,91.75%,49600000000000,Boomers
Republic of Moldova,2020,female,25-34 years,,106290,72.60%,1290000000000,Boomers
Romania,2020,female,25-34 years,,19265250,82.36%,249000000000,Boomers
Russian Federation,2020,female,25-34 years,,144073139,83.45%,1480000000000,Boomers
Saint Vincent and the Grenadines,2020,female,25-34 years,,16436120,75.13%,24644234595,Boomers
Serbia,2020,female,25-34 years,4,6899126,79.68%,53335016425,Boomers
Seychelles,2020,female,25-34 years,,98462,91.75%,1059886364,Boomers
Singapore,2020,female,25-34 years,10,5685807,93.18%,340000000000,Boomers
Slovakia,2020,female,25-34 years,,42310,85.29%,105000000000,Boomers
Slovenia,2020,female,25-34 years,2,2102419,90.85%,53589609581,Boomers
South Africa,2020,female,25-34 years,,58801927,69.92%,335000000000,Boomers
Spain,2020,female,25-34 years,71,47365655,88.91%,1280000000000,Boomers
Sweden,2020,female,25-34 years,,10353442,93.53%,541000000000,Boomers
Switzerland,2020,female,25-34 years,,8638167,93.83%,752000000000,Boomers
Tajikistan,2020,female,25-34 years,,9543207,62.84%,8194150302,Boomers
Thailand,2020,female,25-34 years,,71475664,80.75%,502000000000,Boomers
Turkey,2020,female,25-34 years,,84135428,80.07%,720000000000,Boomers
Ukraine,2020,female,25-34 years,,44132049,77.67%,155000000000,Boomers
United Kingdom,2020,female,25-34 years,,67081000,91.68%,2760000000000,Boomers
United States of America,2020,female,25-34 years,1495,331501080,91.75%,21000000000000,Boomers
Uruguay,2020,female,25-34 years,,3429086,82.25%,53628827440,Boomers
Uzbekistan,2020,female,25-34 years,,34232050,69.69%,59929951114,Boomers
Antigua and Barbuda,2019,female,25-34 years,,92117,92.49%,1687533333,Boomers
Argentina,2019,female,25-34 years,116,44938712,84.43%,452000000000,Boomers
Armenia,2019,female,25-34 years,0,2820602,77.13%,13619291361,Boomers
Australia,2019,female,25-34 years,137,25340217,92.46%,1390000000000,Boomers
Austria,2019,female,25-34 years,11,8879920,90.15%,445000000000,Boomers
Belarus,2019,female,25-34 years,,9419758,82.10%,64409647194,Boomers
Belgium,2019,female,25-34 years,,11488980,92.36%,535000000000,Boomers
Brazil,2019,female,25-34 years,532,211782878,76.13%,1880000000000,Boomers
Brunei Darussalam,2019,female,25-34 years,0,438048,83.99%,13469422959,Boomers
Bulgaria,2019,female,25-34 years,4,6975761,80.67%,68915416142,Boomers
Canada,2019,female,25-34 years,156,37601230,92.98%,1740000000000,Boomers
Chile,2019,female,25-34 years,,19039485,84.34%,279000000000,Boomers
"China, Hong Kong SAR",2019,female,25-34 years,,1407745000,92.49%,14300000000000,Boomers
Colombia,2019,female,25-34 years,115,50187406,76.29%,323000000000,Boomers
Costa Rica,2019,female,25-34 years,13,5084532,81.26%,64072870932,Boomers
Croatia,2019,female,25-34 years,9,4065253,85.58%,62246206341,Boomers
Cuba,2019,female,25-34 years,5,11316697,76.74%,103000000000,Boomers
Cyprus,2019,female,25-34 years,,1228836,88.53%,25758357775,Boomers
Czechia,2019,female,25-34 years,24,10671870,88.85%,252000000000,Boomers
Denmark,2019,female,25-34 years,,5814422,93.62%,348000000000,Boomers
Dominican Republic,2019,female,25-34 years,,10881882,77.48%,88941299734,Boomers
Ecuador,2019,female,25-34 years,43,17343740,74.51%,108000000000,Boomers
Egypt,2019,female,25-34 years,2,105618671,68.01%,303000000000,Boomers
El Salvador,2019,female,25-34 years,,6280217,67.26%,26896660000,Boomers
Estonia,2019,female,25-34 years,3,1326898,90.38%,31045591753,Boomers
Finland,2019,female,25-34 years,22,5521606,93.25%,269000000000,Boomers
Georgia,2019,female,25-34 years,2,3720161,80.25%,17477255562,Boomers
Germany,2019,female,25-34 years,160,83092962,93.52%,3890000000000,Boomers
Greece,2019,female,25-34 years,14,10721582,87.37%,205000000000,Boomers
Grenada,2019,female,25-34 years,,122724,80.90%,1212694407,Boomers
Guatemala,2019,female,25-34 years,32,16604026,61.53%,77020015201,Boomers
Hungary,2019,female,25-34 years,16,9771141,84.40%,164000000000,Boomers
Iceland,2019,female,25-34 years,0,360563,94.95%,24857740445,Boomers
Ireland,2019,female,25-34 years,,4934340,92.94%,399000000000,Boomers
Israel,2019,female,25-34 years,,9054000,91.56%,398000000000,Boomers
Italy,2019,female,25-34 years,,59729081,88.10%,2010000000000,Boomers
Japan,2019,female,25-34 years,587,126633000,90.88%,5150000000000,Boomers
Jordan,2019,female,25-34 years,,10698683,66.88%,44502895915,Boomers
Kazakhstan,2019,female,25-34 years,80,18513673,81.37%,182000000000,Boomers
Kuwait,2019,female,25-34 years,6,4441100,84.06%,136000000000,Boomers
Kyrgyzstan,2019,female,25-34 years,13,6456200,68.14%,8871026074,Boomers
Latvia,2019,female,25-34 years,5,1913822,87.99%,34308783825,Boomers
Lebanon,2019,female,25-34 years,3,5781907,70.11%,51953744507,Boomers
Lithuania,2019,female,25-34 years,10,2794137,89.27%,54697379017,Boomers
Luxembourg,2019,female,25-34 years,1,620001,91.62%,70195715496,Boomers
Maldives,2019,female,25-34 years,0,504508,73.80%,5607762625,Boomers
Malta,2019,female,25-34 years,,504062,40.73%,15215714309,Boomers
Mauritius,2019,female,25-34 years,3,1265711,90.15%,14045808843,Boomers
Mexico,2019,female,25-34 years,318,125085311,76.52%,1270000000000,Boomers
Montenegro,2019,female,25-34 years,1,622028,82.60%,5542674317,Boomers
Netherlands,2019,female,25-34 years,76,17344874,92.48%,910000000000,Boomers
Nicaragua,2019,female,25-34 years,18,6663924,64.50%,12611218627,Boomers
North Macedonia,2019,female,25-34 years,4,2076694,75.98%,12606338449,Boomers
Panama,2019,female,25-34 years,2,4232532,81.88%,66984427150,Boomers
Paraguay,2019,female,25-34 years,24,6530026,72.51%,37906944075,Boomers
Peru,2019,female,25-34 years,,32824861,76.01%,228000000000,Boomers
Philippines,2019,female,25-34 years,97,110380804,71.18%,377000000000,Boomers
Poland,2019,female,25-34 years,70,37965475,88.21%,597000000000,Boomers
Portugal,2019,female,25-34 years,,10286263,86.09%,240000000000,Boomers
Puerto Rico,2019,female,25-34 years,,3193694,87.11%,105000000000,Boomers
Republic of Korea,2019,female,25-34 years,565,304404,92.49%,51000000000000,Boomers
Republic of Moldova,2019,female,25-34 years,,106669,73.97%,1410000000000,Boomers
Romania,2019,female,25-34 years,11,19371648,82.92%,250000000000,Boomers
Russian Federation,2019,female,25-34 years,395,144406261,84.43%,1690000000000,Boomers
Saint Vincent and the Grenadines,2019,female,25-34 years,,16000781,75.62%,23306213742,Boomers
Serbia,2019,female,25-34 years,11,6945235,80.28%,51514222382,Boomers
Seychelles,2019,female,25-34 years,0,97625,92.49%,1582841059,Boomers
Singapore,2019,female,25-34 years,12,5703569,93.64%,374000000000,Boomers
Slovakia,2019,female,25-34 years,8,41608,85.80%,105000000000,Boomers
Slovenia,2019,female,25-34 years,6,2088385,91.95%,54178877606,Boomers
South Africa,2019,female,25-34 years,,58087055,71.14%,388000000000,Boomers
Spain,2019,female,25-34 years,67,47134837,89.74%,1390000000000,Boomers
Sweden,2019,female,25-34 years,,10278887,93.96%,534000000000,Boomers
Switzerland,2019,female,25-34 years,,8575280,94.34%,732000000000,Boomers
Tajikistan,2019,female,25-34 years,,9337003,63.95%,8300784857,Boomers
Thailand,2019,female,25-34 years,136,71307763,80.90%,544000000000,Boomers
Turkey,2019,female,25-34 years,163,83481684,81.04%,761000000000,Boomers
Ukraine,2019,female,25-34 years,148,44386203,78.72%,154000000000,Boomers
United Kingdom,2019,female,25-34 years,223,66836327,92.07%,2880000000000,Boomers
United States of America,2019,female,25-34 years,1495,328329953,92.49%,21400000000000,Boomers
Uruguay,2019,female,25-34 years,23,3428409,82.19%,61231149881,Boomers
Uzbekistan,2019,female,25-34 years,212,33580350,70.26%,59907674027,Boomers
Antigua and Barbuda,2018,female,25-34 years,,91626,92.16%,1605944444,Boomers
Argentina,2018,female,25-34 years,118,44494502,84.36%,525000000000,Boomers
Armenia,2018,female,25-34 years,1,2836557,76.23%,12457941907,Boomers
Australia,2018,female,25-34 years,126,24966643,92.90%,1430000000000,Boomers
Austria,2018,female,25-34 years,22,8840521,89.88%,455000000000,Boomers
Belarus,2018,female,25-34 years,40,9438785,82.01%,60031262269,Boomers
Belgium,2018,female,25-34 years,47,11427054,91.96%,543000000000,Boomers
Brazil,2018,female,25-34 years,463,210166592,75.84%,1920000000000,Boomers
Brunei Darussalam,2018,female,25-34 years,1,434274,83.44%,13567351175,Boomers
Bulgaria,2018,female,25-34 years,17,7025037,80.44%,66363422450,Boomers
Canada,2018,female,25-34 years,144,37065084,92.54%,1730000000000,Boomers
Chile,2018,female,25-34 years,70,18701450,84.00%,298000000000,Boomers
"China, Hong Kong SAR",2018,female,25-34 years,,1402760000,92.16%,13900000000000,Boomers
Colombia,2018,female,25-34 years,99,49276961,75.95%,334000000000,Boomers
Costa Rica,2018,female,25-34 years,16,5040734,80.09%,62420165100,Boomers
Croatia,2018,female,25-34 years,,4087843,85.40%,62247874949,Boomers
Cuba,2018,female,25-34 years,23,11328244,76.27%,100000000000,Boomers
Cyprus,2018,female,25-34 years,2,1218831,87.96%,25522671233,Boomers
Czechia,2018,female,25-34 years,24,10629928,88.57%,249000000000,Boomers
Denmark,2018,female,25-34 years,9,5793636,93.34%,357000000000,Boomers
Dominican Republic,2018,female,25-34 years,26,10765531,76.59%,85555378043,Boomers
Ecuador,2018,female,25-34 years,41,17015672,74.57%,108000000000,Boomers
Egypt,2018,female,25-34 years,5,103740765,67.93%,250000000000,Boomers
El Salvador,2018,female,25-34 years,6,6276342,67.22%,26020850000,Boomers
Estonia,2018,female,25-34 years,6,1321977,90.05%,30474612057,Boomers
Finland,2018,female,25-34 years,32,5515525,93.01%,276000000000,Boomers
Georgia,2018,female,25-34 years,6,3726549,79.58%,17599700091,Boomers
Germany,2018,female,25-34 years,170,82905782,93.11%,3980000000000,Boomers
Greece,2018,female,25-34 years,10,10732882,87.12%,212000000000,Boomers
Grenada,2018,female,25-34 years,0,121838,79.96%,1166523556,Boomers
Guatemala,2018,female,25-34 years,31,16346950,61.29%,73208583759,Boomers
Hungary,2018,female,25-34 years,26,9775564,84.17%,161000000000,Boomers
Iceland,2018,female,25-34 years,0,352721,94.82%,26267063758,Boomers
Ireland,2018,female,25-34 years,15,4867316,92.53%,385000000000,Boomers
Israel,2018,female,25-34 years,20,8882800,90.83%,374000000000,Boomers
Italy,2018,female,25-34 years,,60421760,87.63%,2090000000000,Boomers
Japan,2018,female,25-34 years,613,126811000,90.65%,5040000000000,Boomers
Jordan,2018,female,25-34 years,0,10459865,66.77%,42932112676,Boomers
Kazakhstan,2018,female,25-34 years,99,18276452,81.29%,179000000000,Boomers
Kuwait,2018,female,25-34 years,6,4317185,83.76%,138000000000,Boomers
Kyrgyzstan,2018,female,25-34 years,16,6322800,67.80%,8271108638,Boomers
Latvia,2018,female,25-34 years,3,1927174,87.72%,34412210812,Boomers
Lebanon,2018,female,25-34 years,,5950839,69.56%,55276157552,Boomers
Lithuania,2018,female,25-34 years,7,2801543,88.79%,53724663843,Boomers
Luxembourg,2018,female,25-34 years,0,607950,91.42%,71250208996,Boomers
Maldives,2018,female,25-34 years,0,489758,71.52%,5300962660,Boomers
Malta,2018,female,25-34 years,,484630,37.78%,14864712990,Boomers
Mauritius,2018,female,25-34 years,8,1265303,89.85%,14181951059,Boomers
Mexico,2018,female,25-34 years,278,124013861,75.94%,1220000000000,Boomers
Montenegro,2018,female,25-34 years,,622227,81.96%,5504166667,Boomers
Netherlands,2018,female,25-34 years,80,17231624,91.39%,914000000000,Boomers
Nicaragua,2018,female,25-34 years,10,6572233,64.31%,13025239912,Boomers
North Macedonia,2018,female,25-34 years,1,2076217,75.27%,12683070061,Boomers
Panama,2018,female,25-34 years,0,4165255,81.60%,64929409212,Boomers
Paraguay,2018,female,25-34 years,21,6443328,71.83%,40225448341,Boomers
Peru,2018,female,25-34 years,33,32203944,75.54%,223000000000,Boomers
Philippines,2018,female,25-34 years,97,108568836,70.31%,347000000000,Boomers
Poland,2018,female,25-34 years,60,37974750,87.82%,587000000000,Boomers
Portugal,2018,female,25-34 years,17,10283822,85.57%,242000000000,Boomers
Puerto Rico,2018,female,25-34 years,,3193354,86.63%,101000000000,Boomers
Republic of Korea,2018,female,25-34 years,513,297298,92.16%,50500000000000,Boomers
Republic of Moldova,2018,female,25-34 years,6,107001,75.10%,1340000000000,Boomers
Romania,2018,female,25-34 years,30,19473970,82.51%,241000000000,Boomers
Russian Federation,2018,female,25-34 years,436,144477859,84.42%,1660000000000,Boomers
Saint Vincent and the Grenadines,2018,female,25-34 years,,15574909,76.30%,23116699808,Boomers
Serbia,2018,female,25-34 years,11,6982604,79.74%,50640650221,Boomers
Seychelles,2018,female,25-34 years,,96762,92.16%,1547690759,Boomers
Singapore,2018,female,25-34 years,11,5638676,93.21%,376000000000,Boomers
Slovakia,2018,female,25-34 years,7,40895,85.32%,106000000000,Boomers
Slovenia,2018,female,25-34 years,6,2073894,91.61%,54137142149,Boomers
South Africa,2018,female,25-34 years,19,57339635,70.67%,405000000000,Boomers
Spain,2018,female,25-34 years,58,46797754,89.15%,1420000000000,Boomers
Sweden,2018,female,25-34 years,62,10175214,93.50%,555000000000,Boomers
Switzerland,2018,female,25-34 years,32,8514329,93.97%,736000000000,Boomers
Tajikistan,2018,female,25-34 years,,9128132,63.38%,7765014424,Boomers
Thailand,2018,female,25-34 years,117,71127802,79.96%,507000000000,Boomers
Turkey,2018,female,25-34 years,,82809304,80.50%,778000000000,Boomers
Ukraine,2018,female,25-34 years,134,44622518,78.54%,131000000000,Boomers
United Kingdom,2018,female,25-34 years,193,66460344,91.41%,2900000000000,Boomers
United States of America,2018,female,25-34 years,1495,326838199,92.16%,20600000000000,Boomers
Uruguay,2018,female,25-34 years,18,3427042,81.87%,64515038268,Boomers
Uzbekistan,2018,female,25-34 years,191,32956100,69.69%,52633143808,Boomers
Antigua and Barbuda,2017,female,25-34 years,0,91119,91.86%,1467977778,Boomers
Argentina,2017,female,25-34 years,109,44044811,84.04%,644000000000,Boomers
Armenia,2017,female,25-34 years,2,2851923,76.07%,11527458566,Boomers
Australia,2017,female,25-34 years,140,24594202,91.89%,1330000000000,Boomers
Austria,2017,female,25-34 years,24,8797566,89.67%,416000000000,Boomers
Belarus,2017,female,25-34 years,,9458989,81.94%,54726595249,Boomers
Belgium,2017,female,25-34 years,44,11375158,91.74%,502000000000,Boomers
Brazil,2017,female,25-34 years,460,208504960,75.31%,2060000000000,Boomers
Brunei Darussalam,2017,female,25-34 years,0,430276,82.50%,12128104859,Boomers
Bulgaria,2017,female,25-34 years,5,7075947,80.45%,59199447421,Boomers
